date,code,name,score,rank,penalty,avail_max,ind_ma_up,ind_macd_bull,ind_obv_up,rsi,거래대금_earned,거래대금_max,거래대금_avail,실적_earned,실적_max,실적_avail,밸류_earned,밸류_max,밸류_avail,수급_earned,수급_max,수급_avail,신고가_earned,신고가_max,신고가_avail,거래량증가_earned,거래량증가_max,거래량증가_avail,차트_earned,차트_max,차트_avail,누적등장_earned,누적등장_max,누적등장_avail,ret_5d,ret_10d
2026-06-30,100790,미래에셋벤처투자,28.9,188,0.0,85,0,0,0,30.0,4,15,1,10.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-22.21,-19.89
2026-06-30,139130,iM금융지주,28.8,189,0.0,85,0,0,0,46.2,4,15,1,10.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,7.61,7.85
2026-06-30,058470,리노공업,28.6,190,0.0,85,0,0,0,39.6,8,15,1,6.3,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-17.62,-7.26
2026-06-30,079550,LIG디펜스앤에어로스페이스,28.6,191,0.0,85,0,0,0,40.2,8,15,1,6.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-0.7,5.29
2026-06-30,018000,유니슨,28.4,192,0.0,75,0,1,1,61.8,4,15,1,1.3,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-24.98,-19.79
2026-06-30,005940,NH투자증권,28.4,193,0.0,85,0,0,1,44.1,4,15,1,7.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,4.25,5.78
2026-06-30,004020,현대제철,28.4,194,0.0,85,0,0,0,35.0,4,15,1,10.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-4.27,-5.34
2026-06-30,475040,스트라드비젼,28.3,195,0.0,65,0,0,0,,8,15,1,0.4,20,1,0,10,0,0,15,0,10,10,1,0,10,1,0.0,10,0,0,10,1,-38.06,-49.93
2026-06-30,271560,오리온,28.1,196,0.0,85,0,1,0,49.5,4,15,1,4.9,20,1,8,10,1,0,15,0,4,10,1,0,10,1,3.0,10,1,0,10,1,6.37,-3.64
2026-06-30,001120,LX인터내셔널,28.1,197,0.0,85,0,1,0,40.6,4,15,1,6.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-0.27,-0.27
2026-06-30,389260,대명에너지,28.1,198,0.0,85,0,1,1,49.9,0,15,1,7.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-23.06,-15.41
2026-06-30,052690,한전기술,28.0,199,0.0,85,0,0,0,39.1,4,15,1,9.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-12.05,-11.96
2026-06-30,095340,ISC,27.9,200,0.0,85,0,0,0,41.6,8,15,1,7.7,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-24.3,-12.67
2026-07-01,222800,심텍,84.0,1,0.0,75,1,1,1,67.8,12,15,1,20.0,20,1,0,10,0,0,15,0,10,10,1,4,10,1,10.0,10,1,7,10,1,-25.05,-31.72
2026-07-01,240810,원익IPS,80.0,2,0.0,75,1,1,0,57.8,15,15,1,20.0,20,1,0,10,0,0,15,0,4,10,1,7,10,1,7.0,10,1,7,10,1,-36.65,-15.04
2026-07-01,089970,브이엠,73.3,3,0.0,75,1,1,1,71.3,8,15,1,20.0,20,1,0,10,0,0,15,0,10,10,1,0,10,1,10.0,10,1,7,10,1,-27.65,-9.52
2026-07-01,010960,삼호개발,70.6,4,0.0,85,0,1,1,68.5,4,15,1,20.0,20,1,10,10,1,0,15,0,10,10,1,10,10,1,6.0,10,1,0,10,1,-6.26,-20.07
2026-07-01,036930,주성엔지니어링,68.6,5,0.0,85,0,0,1,62.3,15,15,1,12.3,20,1,10,10,1,0,15,0,4,10,1,7,10,1,3.0,10,1,7,10,1,-26.28,-22.36
2026-07-01,084370,유진테크,68.6,6,0.0,85,1,1,1,64.9,8,15,1,9.3,20,1,10,10,1,0,15,0,10,10,1,4,10,1,10.0,10,1,7,10,1,-28.81,-28.91
2026-07-01,281820,케이씨텍,67.9,7,0.0,85,1,1,1,72.2,8,15,1,11.7,20,1,10,10,1,0,15,0,10,10,1,4,10,1,10.0,10,1,4,10,1,-28.94,-14.21
2026-07-01,058730,다스코,67.8,8,0.0,85,0,1,1,63.7,8,15,1,15.6,20,1,10,10,1,0,15,0,4,10,1,7,10,1,6.0,10,1,7,10,1,14.81,4.51
2026-07-01,214450,파마리서치,65.5,9,0.0,85,0,1,1,70.3,8,15,1,7.7,20,1,10,10,1,0,15,0,10,10,1,7,10,1,6.0,10,1,7,10,1,-15.69,-8.19
2026-07-01,402340,SK스퀘어,65.3,10,0.0,75,1,0,1,61.6,15,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,7.0,10,1,7,10,1,-24.47,-31.02
2026-07-01,319660,피에스케이,64.0,11,0.0,85,1,1,1,71.2,8,15,1,9.4,20,1,10,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,7,10,1,-28.04,-7.61
2026-07-01,009150,삼성전기,63.5,12,0.0,85,1,0,1,65.6,15,15,1,8.0,20,1,10,10,1,0,15,0,7,10,1,0,10,1,7.0,10,1,7,10,1,-32.29,-42.09
2026-07-01,005930,삼성전자,62.4,13,0.0,85,1,0,0,48.5,15,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,4,10,1,-11.61,-18.92
2026-07-01,005935,삼성전자우,62.4,14,0.0,85,1,0,0,49.0,15,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,4,10,1,-9.24,-15.89
2026-07-01,000660,SK하이닉스,61.3,15,0.0,75,1,0,1,55.9,15,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,7.0,10,1,4,10,1,-14.61,-28.05
2026-07-01,034730,SK,61.3,16,0.0,75,1,1,1,58.6,12,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,10.0,10,1,4,10,1,-20.05,-23.98
2026-07-01,007660,이수페타시스,60.5,17,0.0,85,0,1,1,59.2,12,15,1,9.4,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,7,10,1,-30.93,-30.78
2026-07-01,420770,기가비스,60.0,18,0.0,85,1,1,1,73.0,4,15,1,20.0,20,1,10,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,0,10,1,-19.93,-13.95
2026-07-01,004440,삼일씨엔에스,58.8,19,0.0,85,0,1,1,76.4,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-27.2,-32.4
2026-07-01,017510,세명전기,58.8,20,0.0,85,0,1,1,47.7,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-21.39,-23.47
2026-07-01,093370,후성,58.7,21,0.0,75,1,0,0,52.8,12,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,4,10,1,4.0,10,1,4,10,1,-31.6,-32.47
2026-07-01,122640,예스티,58.7,22,0.0,75,1,1,0,61.7,8,15,1,20.0,20,1,0,10,0,0,15,0,7,10,1,0,10,1,7.0,10,1,2,10,1,-36.43,-26.75
2026-07-01,064290,인텍플러스,58.7,23,0.0,75,1,1,1,63.5,4,15,1,20.0,20,1,0,10,0,0,15,0,10,10,1,0,10,1,10.0,10,1,0,10,1,-20.41,-19.79
2026-07-01,010120,LS ELECTRIC,57.5,24,0.0,85,0,1,1,50.0,15,15,1,6.9,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,7,10,1,-28.12,-27.89
2026-07-01,475150,SK이터닉스,56.8,25,0.0,85,0,1,1,62.2,15,15,1,5.3,20,1,8,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,7,10,1,-28.45,-12.46
2026-07-01,290650,엘앤씨바이오,56.5,26,0.0,85,1,1,1,57.6,4,15,1,20.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,0,10,1,-23.04,-21.72
2026-07-01,041830,인바디,55.3,27,0.0,85,1,1,1,76.2,4,15,1,6.0,20,1,10,10,1,0,15,0,10,10,1,7,10,1,10.0,10,1,0,10,1,-10.48,-12.58
2026-07-01,039440,에스티아이,54.1,28,0.0,85,0,1,1,55.6,4,15,1,19.0,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-24.05,-21.52
2026-07-01,095610,테스,54.0,29,0.0,85,1,1,1,70.5,8,15,1,7.9,20,1,3,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,7,10,1,-31.92,-8.78
2026-07-01,278470,에이피알,53.6,30,0.0,85,0,1,1,54.9,8,15,1,14.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,-10.42,-3.68
2026-07-01,062040,산일전기,53.4,31,0.0,85,0,1,1,59.6,8,15,1,7.4,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,7,10,1,-31.32,-34.99
2026-07-01,066980,한성크린텍,52.5,32,0.0,85,1,1,1,67.2,4,15,1,9.6,20,1,1,10,1,0,15,0,10,10,1,10,10,1,10.0,10,1,0,10,1,-18.06,-34.25
2026-07-01,347700,스피어,51.9,33,0.0,75,0,1,1,48.1,8,15,1,10.9,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,4,10,1,-33.73,-32.66
2026-07-01,089890,코세스,51.8,34,0.0,85,0,0,1,55.9,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,0,10,1,-24.86,-35.81
2026-07-01,039030,이오테크닉스,51.2,35,0.0,85,0,0,0,44.3,12,15,1,12.5,20,1,10,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,2,10,1,-21.26,-20.92
2026-07-01,011560,세보엠이씨,50.8,36,0.0,85,1,1,1,70.6,0,15,1,6.2,20,1,10,10,1,0,15,0,10,10,1,7,10,1,10.0,10,1,0,10,1,-18.78,-21.47
2026-07-01,089030,테크윙,50.7,37,0.0,75,0,0,1,53.9,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-32.45,-15.75
2026-07-01,023410,유진기업,50.7,38,0.0,75,0,1,1,68.1,8,15,1,4.0,20,1,0,10,0,0,15,0,10,10,1,10,10,1,6.0,10,1,0,10,1,-24.47,-25.25
2026-07-01,004170,신세계,50.6,39,0.0,85,1,0,0,67.0,8,15,1,7.0,20,1,10,10,1,0,15,0,10,10,1,0,10,1,4.0,10,1,4,10,1,-21.91,-24.1
2026-07-01,067310,하나마이크론,50.4,40,0.0,75,1,0,1,56.5,8,15,1,11.8,20,1,0,10,0,0,15,0,4,10,1,0,10,1,7.0,10,1,7,10,1,-31.38,-30.31
2026-07-01,080220,제주반도체,50.1,41,0.0,85,0,0,0,51.6,12,15,1,18.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-24.78,-20.72
2026-07-01,000990,DB하이텍,49.9,42,0.0,85,0,0,1,39.4,12,15,1,6.4,20,1,10,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,4,10,1,-12.39,-17.72
2026-07-01,002990,금호건설,49.9,43,5.0,85,1,1,1,92.3,8,15,1,10.7,20,1,1,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,7,10,1,19.05,-25.03
2026-07-01,031980,피에스케이홀딩스,49.8,44,0.0,85,1,1,1,65.5,4,15,1,6.3,20,1,10,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,2,10,1,-30.81,-13.87
2026-07-01,086520,에코프로,49.6,45,0.0,85,0,0,0,37.5,12,15,1,13.2,20,1,8,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,2,10,1,-14.62,-13.98
2026-07-01,353200,대덕전자,49.4,46,0.0,85,0,0,0,53.8,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,-27.46,-10.62
2026-07-01,043260,성호전자,49.4,47,0.0,85,0,0,0,39.8,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,-34.77,-41.73
2026-07-01,352820,하이브,49.4,48,0.0,85,0,0,0,45.9,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,5.88,2.21
2026-07-01,247540,에코프로비엠,49.3,49,0.0,75,0,0,0,34.4,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,0.0,10,1,2,10,1,-15.98,-15.3
2026-07-01,196170,알테오젠,49.3,50,0.0,75,0,1,0,50.6,8,15,1,20.0,20,1,0,10,0,0,15,0,4,10,1,0,10,1,3.0,10,1,2,10,1,-16.2,-22.77
2026-07-01,091590,남화토건,48.7,51,0.0,75,1,1,0,75.1,0,15,1,19.5,20,1,0,10,0,0,15,0,10,10,1,0,10,1,7.0,10,1,0,10,1,-7.89,-38.21
2026-07-01,009420,한올바이오파마,48.2,52,0.0,85,1,1,0,57.2,4,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,2,10,1,-9.74,-14.29
2026-07-01,006910,보성파워텍,48.2,53,0.0,85,0,1,0,45.1,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-19.45,-18.7
2026-07-01,001260,남광토건,48.2,54,0.0,85,0,1,1,66.5,4,15,1,7.0,20,1,10,10,1,0,15,0,4,10,1,10,10,1,6.0,10,1,0,10,1,-4.06,-23.89
2026-07-01,001820,삼화콘덴서,48.1,55,0.0,85,1,0,0,59.7,12,15,1,6.9,20,1,10,10,1,0,15,0,0,10,1,4,10,1,4.0,10,1,4,10,1,-34.98,-44.05
2026-07-01,009830,한화솔루션,48.0,56,0.0,75,0,0,0,46.9,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,4,10,1,0.0,10,1,4,10,1,-14.68,-23.55
2026-07-01,322000,HD현대에너지솔루션,48.0,57,0.0,75,0,1,1,49.8,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-29.24,-27.66
2026-07-01,042660,한화오션,47.1,58,0.0,85,0,0,0,42.7,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-23.91,-16.07
2026-07-01,010060,OCI홀딩스,47.1,59,0.0,85,0,0,0,45.0,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-23.67,-19.04
2026-07-01,098460,고영,47.1,60,0.0,85,0,0,0,50.6,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-24.67,-21.55
2026-07-01,010950,S-Oil,47.1,61,0.0,85,0,1,1,52.0,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,21.81,32.21
2026-07-01,005440,현대지에프홀딩스,47.1,62,0.0,85,0,1,1,71.1,4,15,1,6.0,20,1,10,10,1,0,15,0,10,10,1,4,10,1,6.0,10,1,0,10,1,-22.05,-15.51
2026-07-01,111710,남화산업,46.7,63,0.0,75,1,1,0,72.7,4,15,1,4.0,20,1,0,10,0,0,15,0,10,10,1,10,10,1,7.0,10,1,0,10,1,-42.37,-51.13
2026-07-01,001440,대한전선,46.4,64,0.0,85,0,1,0,44.4,12,15,1,6.4,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,4,10,1,-24.46,-24.73
2026-07-01,005690,파미셀,45.9,65,0.0,85,0,1,0,47.5,4,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-18.07,-18.52
2026-07-01,001210,금호전기,45.8,66,5.0,75,0,1,1,88.7,8,15,1,4.1,20,1,0,10,0,0,15,0,10,10,1,10,10,1,6.0,10,1,0,10,1,-5.26,-35.64
2026-07-01,013580,계룡건설,45.8,67,0.0,85,0,1,1,62.9,4,15,1,8.9,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-18.07,-22.02
2026-07-01,047040,대우건설,45.6,68,0.0,85,0,0,1,42.0,8,15,1,13.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,4,10,1,-17.4,-21.99
2026-07-01,045100,한양이엔지,45.3,69,0.0,75,0,1,1,66.5,4,15,1,4.0,20,1,0,10,0,0,15,0,10,10,1,10,10,1,6.0,10,1,0,10,1,-24.87,-19.79
2026-07-01,475430,키스트론,45.2,70,0.0,85,1,1,1,67.7,4,15,1,5.4,20,1,10,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,2,10,1,-38.31,-38.6
2026-07-01,006400,삼성SDI,44.7,71,0.0,85,0,0,0,43.4,12,15,1,16.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-18.23,-11.51
2026-07-01,037350,성도이엔지,44.6,72,0.0,85,0,1,1,63.0,4,15,1,9.9,20,1,8,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-30.27,-25.0
2026-07-01,483650,달바글로벌,44.4,73,0.0,85,1,1,1,63.0,4,15,1,7.7,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,2,10,1,-17.23,-13.66
2026-07-01,006800,미래에셋증권,44.1,74,0.0,85,0,1,0,34.5,8,15,1,9.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-7.79,-8.25
2026-07-01,068270,셀트리온,43.9,75,0.0,85,0,1,0,48.6,8,15,1,11.3,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-0.8,0.74
2026-07-01,006360,GS건설,43.7,76,0.0,75,0,1,1,55.6,8,15,1,6.8,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,2,10,1,-2.82,-9.3
2026-07-01,003490,대한항공,43.7,77,0.0,75,1,0,0,53.4,8,15,1,12.8,20,1,0,10,0,0,15,0,4,10,1,0,10,1,4.0,10,1,4,10,1,-3.96,-4.68
2026-07-01,131290,티에스이,43.5,78,0.0,85,0,0,1,62.5,4,15,1,15.0,20,1,1,10,1,0,15,0,10,10,1,4,10,1,3.0,10,1,0,10,1,-18.84,2.36
2026-07-01,119850,지엔씨에너지,43.5,79,0.0,85,0,1,1,62.4,4,15,1,7.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-5.21,21.9
2026-07-01,036570,NC,43.5,80,0.0,85,0,0,1,48.5,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-2.35,-12.72
2026-07-01,003160,디아이,43.5,81,0.0,85,0,1,0,53.4,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-25.78,-25.96
2026-07-01,011930,신성이엔지,43.5,82,0.0,85,0,0,1,54.5,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-25.1,-24.76
2026-07-01,263750,펄어비스,43.5,83,0.0,85,0,1,0,39.4,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-3.44,-9.54
2026-07-01,004710,한솔테크닉스,43.5,84,0.0,85,0,0,1,45.9,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-23.57,-10.17
2026-07-01,322780,코퍼스코리아,43.5,85,0.0,85,0,0,1,61.8,0,15,1,4.0,20,1,10,10,1,0,15,0,10,10,1,10,10,1,3.0,10,1,0,10,1,-38.42,-17.83
2026-07-01,161890,한국콜마,43.1,86,0.0,85,1,1,1,75.6,4,15,1,5.6,20,1,1,10,1,0,15,0,10,10,1,4,10,1,10.0,10,1,2,10,1,-3.75,0.75
2026-07-01,006340,대원전선,42.7,87,0.0,75,0,1,1,60.5,12,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-28.13,-8.73
2026-07-01,219130,타이거일렉,42.7,88,0.0,75,0,0,0,59.9,4,15,1,20.0,20,1,0,10,0,0,15,0,4,10,1,4,10,1,0.0,10,1,0,10,1,-7.4,7.4
2026-07-01,403870,HPSP,42.6,89,0.0,85,0,0,0,45.5,15,15,1,6.2,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-21.71,-15.34
2026-07-01,298040,효성중공업,42.0,90,0.0,85,0,0,0,54.1,12,15,1,9.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,-25.5,-24.99
2026-07-01,000500,가온전선,41.3,91,0.0,85,0,0,0,48.7,8,15,1,8.1,20,1,10,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,2,10,1,-22.63,-34.54
2026-07-01,009155,삼성전기우,41.2,92,0.0,85,1,0,1,60.4,8,15,1,8.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,2,10,1,-31.46,-40.22
2026-07-01,028050,삼성E&A,41.1,93,0.0,85,0,1,0,55.1,12,15,1,4.9,20,1,8,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,0,10,1,-18.67,-20.99
2026-07-01,071970,HD현대마린엔진,41.1,94,0.0,85,0,1,0,51.5,4,15,1,10.9,20,1,10,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,0,10,1,-20.78,-16.28
2026-07-01,000720,현대건설,40.1,95,0.0,85,0,0,0,44.0,8,15,1,12.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,-16.89,-16.81
2026-07-01,083650,비에이치아이,40.1,96,0.0,85,0,1,0,45.0,4,15,1,17.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-25.5,-29.39
2026-07-01,010170,대한광통신,40.0,97,0.0,75,0,0,0,38.5,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-23.1,-25.63
2026-07-01,178320,서진시스템,40.0,98,0.0,75,0,0,0,41.9,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-26.06,-30.32
2026-07-01,141080,리가켐바이오,40.0,99,0.0,75,0,1,1,50.8,8,15,1,16.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-21.2,-30.87
2026-07-01,131970,두산테스나,40.0,100,0.0,85,0,0,0,37.8,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-19.45,-22.82
2026-07-01,096770,SK이노베이션,40.0,101,0.0,85,0,0,0,42.0,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,1.02,23.88
2026-07-01,267270,HD건설기계,40.0,102,0.0,85,0,0,0,40.2,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-3.5,3.74
2026-07-01,356860,티엘비,40.0,103,0.0,85,0,0,0,41.8,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-15.5,-52.89
2026-07-01,126640,화신정공,40.0,104,0.0,85,0,0,0,51.2,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-9.83,5.65
2026-07-01,077360,덕산하이메탈,40.0,105,0.0,85,0,0,0,47.0,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-36.55,-25.86
2026-07-01,218410,RFHIC,40.0,106,0.0,85,0,0,0,36.7,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-24.03,-28.29
2026-07-01,042940,상지건설,39.6,107,0.0,85,0,1,1,56.6,4,15,1,3.7,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-22.42,-26.79
2026-07-01,357780,솔브레인,39.4,108,0.0,85,0,0,0,43.8,8,15,1,6.5,20,1,10,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,2,10,1,-12.85,-13.88
2026-07-01,458870,씨어스,39.1,109,0.0,75,0,1,1,62.0,4,15,1,19.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-18.44,-24.59
2026-07-01,019210,와이지-원,38.8,110,0.0,85,1,1,1,59.4,4,15,1,5.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,0,10,1,4.96,9.22
2026-07-01,456040,OCI,38.8,111,0.0,85,0,1,0,46.9,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-14.19,-10.29
2026-07-01,005070,코스모신소재,38.8,112,0.0,85,0,1,0,43.2,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-7.05,-7.18
2026-07-01,044490,태웅,38.8,113,0.0,85,0,1,0,46.1,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-19.51,-18.43
2026-07-01,099320,쎄트렉아이,38.8,114,0.0,85,0,1,0,36.2,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-14.52,-16.24
2026-07-01,168360,펨트론,38.8,115,0.0,85,0,0,1,51.6,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-31.84,-29.48
2026-07-01,025560,미래산업,38.7,116,0.0,75,1,1,0,70.9,4,15,1,4.0,20,1,0,10,0,0,15,0,7,10,1,7,10,1,7.0,10,1,0,10,1,-28.63,-28.63
2026-07-01,232140,와이씨,38.6,117,0.0,85,0,1,0,39.5,4,15,1,15.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-25.61,-25.69
2026-07-01,336260,두산퓨얼셀,38.1,118,0.0,75,0,0,1,41.2,8,15,1,13.6,20,1,0,10,0,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-27.98,-25.13
2026-07-01,058470,리노공업,38.0,119,0.0,85,0,0,0,37.3,12,15,1,6.3,20,1,8,10,1,0,15,0,0,10,1,4,10,1,0.0,10,1,2,10,1,-14.32,-11.51
2026-07-01,006260,LS,37.8,120,0.0,85,0,0,0,49.8,8,15,1,7.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-21.43,-27.82
2026-07-01,389260,대명에너지,37.5,121,0.0,85,0,1,1,50.4,4,15,1,7.9,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,-23.4,-17.78
2026-07-01,204270,제이앤티씨,37.4,122,0.0,85,0,0,1,46.3,4,15,1,14.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-12.34,-12.68
2026-07-01,089860,롯데렌탈,37.4,123,0.0,85,0,1,0,60.6,0,15,1,4.8,20,1,10,10,1,0,15,0,4,10,1,10,10,1,3.0,10,1,0,10,1,0.94,15.02
2026-07-01,028260,삼성물산,37.3,124,0.0,85,1,0,1,47.0,12,15,1,4.7,20,1,8,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-12.79,-20.28
